"Num_Acc";"senc";"catv";"occutc";"obs";"obsm";"choc";"manv";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep"
200500015441;0;10;0;0;2;1;2;2005;3;18;1345;"Vendredi";1;2;1;"30, MANDELA(AVENUE NELSO";"";NA;450
200500015442;0;7;0;0;2;3;1;2005;3;2;840;"Mercredi";1;2;1;"111, ZAY (RUE JEAN ZAY)";"";NA;450
200500015442;0;1;0;0;2;1;15;2005;3;2;840;"Mercredi";1;2;1;"111, ZAY (RUE JEAN ZAY)";"";NA;450
200500015443;0;7;0;0;2;3;0;2005;3;6;110;"Dimanche";5;2;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450
200500015443;0;7;0;0;2;2;0;2005;3;6;110;"Dimanche";5;2;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450
200500015443;0;7;0;0;2;1;23;2005;3;6;110;"Dimanche";5;2;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450
200500015444;0;7;0;0;2;1;2;2005;3;10;1815;"Jeudi";2;2;1;"25, BALZAC (RUE HONORE D";"";NA;450
200500015445;0;10;0;0;2;1;13;2005;3;18;820;"Vendredi";1;2;5;"SANDILLON  (ROUTE DE)";"";NA;450
200500015445;0;7;0;0;2;1;1;2005;3;18;820;"Vendredi";1;2;5;"SANDILLON  (ROUTE DE)";"";NA;450
200500015446;0;7;0;0;2;2;1;2005;3;18;1735;"Vendredi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500015446;1;7;0;0;2;3;9;2005;3;18;1735;"Vendredi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500015447;0;7;0;11;0;1;21;2005;3;20;540;"Dimanche";5;2;1;"521, BANNIER (FAUBOURG)";"";NA;450
200500015448;2;7;0;0;1;3;15;2005;3;24;1655;"Jeudi";1;2;2;"41, REIMS (RUE DE)";"";NA;450
200500015449;0;7;0;0;2;1;1;2005;3;25;1050;"Vendredi";1;2;1;"STUART (BOULEVARD MARIE)";"";NA;450
200500015449;0;7;0;0;2;3;15;2005;3;25;1050;"Vendredi";1;2;1;"STUART (BOULEVARD MARIE)";"";NA;450
200500015450;0;2;0;0;2;1;2;2005;3;25;1205;"Vendredi";1;2;1;"BARENTIN (QUAI)";"";NA;450
200500015451;0;2;0;0;2;8;1;2005;3;26;1045;"Samedi";1;2;8;"39, QUEBEC (BOULEVARD DE";"";NA;450
200500015451;0;7;0;0;2;7;12;2005;3;26;1045;"Samedi";1;2;8;"39, QUEBEC (BOULEVARD DE";"";NA;450
200500015452;0;7;0;0;1;2;1;2005;3;27;1205;"Dimanche";1;2;2;"2, FRANCE (RUE ANATOLE F";"";NA;450
200500015453;0;5;0;0;2;1;2;2005;3;31;2240;"Jeudi";5;2;1;"8, PORTE MADELEINE (RUE";"";NA;450
200500019806;0;7;0;0;2;1;15;2005;4;2;1632;"Samedi";1;2;1;"63, GIDE (RUE ANDRE)";"";NA;450
200500019806;0;7;0;0;2;1;2;2005;4;2;1632;"Samedi";1;2;1;"63, GIDE (RUE ANDRE)";"";NA;450
200500019807;0;7;0;0;0;6;23;2005;4;8;1824;"Vendredi";2;2;3;"Déviation RN60";"";NA;450
200500019807;0;7;0;0;0;6;23;2005;4;8;1824;"Vendredi";2;2;3;"Déviation RN60";"";NA;450
200500019807;0;7;0;0;2;1;2;2005;4;8;1824;"Vendredi";2;2;3;"Déviation RN60";"";NA;450
200500019808;0;7;0;0;2;1;13;2005;4;16;1345;"Samedi";1;2;2;"MANDELA(AVENUE NELSON)";"";NA;450
200500019808;0;7;0;0;2;3;1;2005;4;16;1345;"Samedi";1;2;2;"MANDELA(AVENUE NELSON)";"";NA;450
200500019809;0;2;0;0;2;1;1;2005;4;1;1330;"Vendredi";1;2;1;"1, BOURGOGNE (RUE DE)";"";NA;450
200500019809;0;7;0;0;2;2;15;2005;4;1;1330;"Vendredi";1;2;1;"1, BOURGOGNE (RUE DE)";"";NA;450
200500019810;0;7;0;12;1;2;1;2005;4;2;1600;"Samedi";1;2;1;"12, PRESIDENT KENNEDY (A";"";NA;450
200500019811;0;2;0;0;2;1;2;2005;4;1;1145;"Vendredi";1;2;1;"15, RIOBE (BOULEVARD GUY";"";NA;450
200500019811;0;7;0;0;0;5;15;2005;4;1;1145;"Vendredi";1;2;1;"15, RIOBE (BOULEVARD GUY";"";NA;450
200500019812;0;1;0;0;2;1;2;2005;4;4;1715;"Lundi";1;2;1;"5, DORMOY (RUE MARX DORM";"";NA;450
200500019812;0;7;0;0;2;3;15;2005;4;4;1715;"Lundi";1;2;1;"5, DORMOY (RUE MARX DORM";"";NA;450
200500019813;0;7;0;0;2;6;15;2005;4;5;1655;"Mardi";1;2;1;"0, NENUPHARS (ALLEE DES";"";NA;450
200500019813;0;7;0;0;2;3;2;2005;4;5;1655;"Mardi";1;2;1;"0, NENUPHARS (ALLEE DES";"";NA;450
200500019814;0;7;0;0;1;4;4;2005;4;5;1705;"Mardi";1;2;1;"1, MONTESQUIEU (AVENUE)";"";NA;450
200500019815;0;7;0;0;1;1;2;2005;4;7;1655;"Jeudi";1;2;1;"75 bis, FAUBOURG BANNIER";"";NA;450
200500019816;0;2;0;0;2;1;2;2005;4;6;1922;"Mercredi";1;2;2;"MURLINS (RUE DES MURLINS";"";NA;450
200500019816;0;7;0;0;2;3;0;2005;4;6;1922;"Mercredi";1;2;2;"MURLINS (RUE DES MURLINS";"";NA;450
200500019817;0;7;0;6;2;1;13;2005;4;9;1740;"Samedi";1;2;1;"9, HAUTS (RUE DES HAUTS)";"";NA;450
200500019817;0;7;0;6;2;3;5;2005;4;9;1740;"Samedi";1;2;1;"9, HAUTS (RUE DES HAUTS)";"";NA;450
200500019818;0;7;0;6;0;1;1;2005;4;9;240;"Samedi";5;2;1;"MARCEAU (RUE SAINT)";"";NA;450
200500019819;0;7;0;0;2;5;16;2005;4;9;1745;"Samedi";1;2;1;"JOIE (RUE DE JOIE)";"";NA;450
200500019819;0;2;0;0;2;3;1;2005;4;9;1745;"Samedi";1;2;1;"JOIE (RUE DE JOIE)";"";NA;450
200500019820;0;2;0;1;0;1;2;2005;4;11;1815;"Lundi";1;2;1;"1326, MONTARAN (RUE DE)";"";NA;450
200500019821;0;7;0;0;2;1;0;2005;4;7;1715;"Jeudi";1;2;1;"18 bis, OFFENBACH (RUE J";"";NA;450
200500019821;0;1;0;0;2;0;0;2005;4;7;1715;"Jeudi";1;2;1;"18 bis, OFFENBACH (RUE J";"";NA;450
200500019822;0;2;0;0;2;1;0;2005;4;7;1320;"Jeudi";1;2;1;"09, GARE (RUE DE LA)";"";NA;450
200500019822;0;5;0;0;2;1;0;2005;4;7;1320;"Jeudi";1;2;1;"09, GARE (RUE DE LA)";"";NA;450
200500019823;0;7;0;0;2;1;0;2005;4;12;1740;"Mardi";1;2;1;"18, PARC (RUE DU)";"";NA;450
200500019824;0;7;0;0;1;0;0;2005;4;12;1355;"Mardi";1;2;1;"13, PLANCHE DE PIERRE (R";"";NA;450
200500019825;0;7;0;0;2;6;12;2005;4;14;1030;"Jeudi";1;2;1;"JAURES (BOULEVARD JEAN )";"";NA;450
200500019825;0;7;0;0;2;5;2;2005;4;14;1030;"Jeudi";1;2;1;"JAURES (BOULEVARD JEAN )";"";NA;450
200500019826;0;7;0;0;2;3;2;2005;4;15;710;"Vendredi";1;2;2;"DAUPHINE (AVENUE)";"";NA;450
200500019826;0;2;0;0;0;0;23;2005;4;15;710;"Vendredi";1;2;2;"DAUPHINE (AVENUE)";"";NA;450
200500019827;0;5;0;14;0;9;1;2005;4;9;2040;"Samedi";5;2;1;"CHEMEAU  (RUE DE)";"";NA;450
200500019828;0;7;0;0;2;9;15;2005;4;15;1640;"Vendredi";1;2;1;"CYPIERRE (QUAI)";"";NA;450
200500019828;0;7;0;0;2;8;1;2005;4;15;1640;"Vendredi";1;2;1;"CYPIERRE (QUAI)";"";NA;450
200500019829;0;7;0;0;2;1;15;2005;4;16;2020;"Samedi";1;2;1;"209, FAUBOURG SAINT VINC";"";NA;450
200500019829;0;7;0;0;2;1;1;2005;4;16;2020;"Samedi";1;2;1;"209, FAUBOURG SAINT VINC";"";NA;450
200500019830;0;7;0;0;2;2;10;2005;4;19;1735;"Mardi";1;2;1;"146, NATIONALE (ROUTE )";"";NA;450
200500019830;0;5;0;0;2;1;2;2005;4;19;1735;"Mardi";1;2;1;"146, NATIONALE (ROUTE )";"";NA;450
200500019831;0;7;0;0;2;7;15;2005;4;17;105;"Dimanche";5;2;1;"DESSAUX (RUE ANDRE DESSA";"";NA;450
200500019831;0;7;0;0;2;1;1;2005;4;17;105;"Dimanche";5;2;1;"DESSAUX (RUE ANDRE DESSA";"";NA;450
200500019832;0;7;0;0;2;0;0;2005;4;18;835;"Lundi";1;2;2;"04, BLOIS (ROUTE DE BLOI";"";NA;450
200500019832;0;7;0;0;2;0;1;2005;4;18;835;"Lundi";1;2;2;"04, BLOIS (ROUTE DE BLOI";"";NA;450
200500019833;0;7;0;14;0;0;1;2005;4;18;1745;"Lundi";1;2;1;"39, DESSAUX (RUE ANDRE D";"";NA;450
200500019833;0;7;0;0;0;0;0;2005;4;18;1745;"Lundi";1;2;1;"39, DESSAUX (RUE ANDRE D";"";NA;450
200500019833;0;7;0;0;2;4;23;2005;4;18;1745;"Lundi";1;2;1;"39, DESSAUX (RUE ANDRE D";"";NA;450
200500019834;2;7;0;2;0;1;0;2005;4;18;1955;"Lundi";1;2;1;"QUEUES (RUE DES QUEUES D";"";NA;450
200500019835;0;7;0;0;2;1;0;2005;4;20;800;"Mercredi";1;2;1;"PAUL (RUE MARCEL)";"";NA;450
200500019835;0;7;0;0;0;4;23;2005;4;20;800;"Mercredi";1;2;1;"PAUL (RUE MARCEL)";"";NA;450
200500019836;0;18;0;0;1;1;0;2005;4;20;1825;"Mercredi";1;2;1;"284, BELOT (RUE MARCEL)";"";NA;450
200500019837;0;7;0;0;2;0;0;2005;4;21;800;"Jeudi";1;2;1;"110, PASSE DEBOUT  (RUE";"";NA;450
200500019837;0;2;0;0;2;0;0;2005;4;21;800;"Jeudi";1;2;1;"110, PASSE DEBOUT  (RUE";"";NA;450
200500019838;0;7;0;1;0;3;13;2005;4;23;205;"Samedi";5;2;2;"2990, GENERAL DE GAULLE";"";NA;450
200500019839;0;7;0;0;2;4;12;2005;4;23;1850;"Samedi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500019839;0;5;0;0;2;1;2;2005;4;23;1850;"Samedi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500019840;0;2;0;9;0;1;14;2005;4;24;2030;"Dimanche";2;2;1;"RECHERCHE SCIENTIFIQUE (";"";NA;450
200500019841;0;7;0;2;0;1;0;2005;4;26;1440;"Mardi";1;2;1;"30, SANDILLON  (ROUTE DE";"";NA;450
200500019842;0;7;0;0;2;1;2;2005;4;27;250;"Mercredi";3;2;1;"60, ROUTE NATIONALE 20";"";NA;450
200500019842;0;7;0;0;0;4;2;2005;4;27;250;"Mercredi";3;2;1;"60, ROUTE NATIONALE 20";"";NA;450
200500019843;0;14;0;0;2;3;16;2005;4;29;715;"Vendredi";1;2;1;"25, SAINT SANTIN (RUE DE";"";NA;450
200500019843;0;5;0;8;2;1;2;2005;4;29;715;"Vendredi";1;2;1;"25, SAINT SANTIN (RUE DE";"";NA;450
200500019844;0;5;0;0;1;3;2;2005;4;29;2225;"Vendredi";5;2;1;"104, PEGUY (AVENUE CHARL";"";NA;450
200500019845;0;5;0;0;2;1;16;2005;4;29;1430;"Vendredi";1;2;1;"21, BRIAND (BOULEVARD AR";"";NA;450
200500019845;0;7;0;0;2;1;1;2005;4;29;1430;"Vendredi";1;2;1;"21, BRIAND (BOULEVARD AR";"";NA;450
200500019846;0;7;0;2;0;9;1;2005;4;29;15;"Vendredi";5;2;1;"PARC FLORAL (AVENUE DU P";"";NA;450
200500024352;0;7;0;6;0;2;1;2005;4;27;245;"Mercredi";4;2;8;"13 rue André Chenal";"213900.0";4793200;450
200500024353;0;7;0;0;1;2;17;2005;4;13;1445;"Mercredi";1;1;1;"";"0.0";0;450
200500024353;0;1;0;0;0;3;2;2005;4;13;1445;"Mercredi";1;1;1;"";"0.0";0;450
200500024354;0;7;0;8;0;1;1;2005;4;26;200;"Mardi";3;1;8;"";"0.0";0;450
200500024355;0;7;0;0;2;1;1;2005;4;2;2045;"Samedi";5;2;1;"";"179000.0";4787000;450
200500024355;0;7;0;0;2;4;1;2005;4;2;2045;"Samedi";5;2;1;"";"179000.0";4787000;450
200500024356;0;5;0;0;1;1;19;2005;4;1;1300;"Vendredi";1;2;1;"rue du 32ème RI";"263300.0";4770400;450
200500024357;0;7;0;0;0;2;0;2005;4;8;1830;"Vendredi";1;2;2;"quai Joffre";"0.0";0;450
200500024358;0;7;0;0;0;3;15;2005;4;11;1900;"Lundi";1;2;1;"Quai Guérin";"262000.0";4769000;450
200500024358;0;4;0;0;2;1;1;2005;4;11;1900;"Lundi";1;2;1;"Quai Guérin";"262000.0";4769000;450
200500024359;0;7;0;2;0;2;13;2005;4;16;2000;"Samedi";1;1;1;"";"0.0";0;450
200500024360;0;7;0;2;0;6;1;2005;4;17;400;"Dimanche";3;1;1;"";"0.0";0;450
200500024361;0;7;0;0;0;7;15;2005;4;19;1315;"Mardi";1;1;2;"";"0.0";0;450
200500024361;0;7;0;0;0;1;1;2005;4;19;1315;"Mardi";1;1;2;"";"0.0";0;450
200500024362;0;5;0;0;0;0;1;2005;4;23;1645;"Samedi";1;1;1;"";"0.0";0;450
200500024363;0;7;0;0;2;8;19;2005;4;8;1800;"Vendredi";1;1;2;"";"231600.0";4770800;450
200500024363;0;7;0;0;2;1;1;2005;4;8;1800;"Vendredi";1;1;2;"";"231600.0";4770800;450
200500024364;0;7;0;2;0;3;1;2005;4;10;515;"Dimanche";5;2;1;"AVENUE DU G. DE GAULLE";"292500.0";4793700;450
200500024365;0;7;0;0;0;5;15;2005;4;18;1415;"Lundi";1;2;1;"route de PUISEAUX";"226200.0";4818200;450
200500024365;0;2;0;0;2;0;1;2005;4;18;1415;"Lundi";1;2;1;"route de PUISEAUX";"226200.0";4818200;450
200500024366;0;13;0;0;0;3;15;2005;4;28;2200;"Jeudi";5;2;1;"65 rue de boigneville";"240700.0";4830700;450
200500024366;0;7;0;0;0;3;16;2005;4;28;2200;"Jeudi";5;2;1;"65 rue de boigneville";"240700.0";4830700;450
200500024496;0;7;0;13;0;1;21;2005;4;7;2230;"Jeudi";3;1;8;"";"0.0";0;450
200500024497;0;17;0;3;0;1;6;2005;4;21;415;"Jeudi";3;1;1;"";"185400.0";4781500;450
200500026086;0;7;0;13;0;9;14;2005;5;4;1815;"Mercredi";1;1;3;"";"0.0";0;450
200500026611;0;5;0;0;2;3;1;2005;5;7;1845;"Samedi";1;2;1;"36, Rue de la Gare";"169900.0";4805300;450
200500026611;0;7;0;0;2;1;15;2005;5;7;1845;"Samedi";1;2;1;"36, Rue de la Gare";"169900.0";4805300;450
200500026612;0;7;0;0;2;1;13;2005;5;23;830;"Lundi";1;1;1;"";"238700.0";4796200;450
200500026612;0;14;0;0;2;1;1;2005;5;23;830;"Lundi";1;1;1;"";"238700.0";4796200;450
200500026613;0;5;0;0;2;0;1;2005;5;21;1430;"Samedi";1;2;1;"RUE DE LA SAUGE";"202500.0";4790400;450
200500026614;0;7;0;0;2;1;13;2005;5;7;1345;"Samedi";1;1;1;"";"0.0";0;450
200500026614;0;7;0;0;2;1;1;2005;5;7;1345;"Samedi";1;1;1;"";"0.0";0;450
200500026615;0;4;0;14;0;9;1;2005;5;16;2015;"Lundi";1;2;1;"199 route de ligny";"0.0";0;450
200500026616;0;7;0;0;0;7;0;2005;5;29;1730;"Dimanche";1;1;1;"";"0.0";0;450
200500026617;0;21;0;0;2;5;4;2005;5;7;1515;"Samedi";1;1;1;"";"0.0";0;450
200500026617;0;7;0;0;2;2;1;2005;5;7;1515;"Samedi";1;1;1;"";"0.0";0;450
200500026618;0;7;0;0;0;0;1;2005;5;12;615;"Jeudi";2;1;1;"";"200000.0";4779000;450
200500026619;0;7;0;0;2;3;13;2005;5;22;515;"Dimanche";3;1;1;"";"0.0";0;450
200500026619;0;7;0;0;2;3;1;2005;5;22;515;"Dimanche";3;1;1;"";"0.0";0;450
200500026620;0;7;0;0;2;1;13;2005;5;30;15;"Lundi";5;2;1;"CD 11";"0.0";0;450
200500026620;0;7;0;0;2;1;1;2005;5;30;15;"Lundi";5;2;1;"CD 11";"0.0";0;450
200500026621;0;2;0;0;0;4;2;2005;5;19;1830;"Jeudi";1;1;1;"";"0.0";0;450
200500026621;0;2;0;14;2;1;2;2005;5;19;1830;"Jeudi";1;1;1;"";"0.0";0;450
200500026622;0;5;0;2;0;1;1;2005;5;22;215;"Dimanche";5;2;1;"60 QUAI DE L ABBAYE";"163400.0";4778000;450
200500026623;0;5;0;0;2;1;17;2005;5;28;1200;"Samedi";1;1;1;"";"207600.0";4823800;450
200500026623;0;7;0;0;0;8;15;2005;5;28;1200;"Samedi";1;1;1;"";"207600.0";4823800;450
200500026624;0;1;0;0;2;2;19;2005;5;12;1600;"Jeudi";1;2;1;"quai lestrade";"0.0";0;450
200500026624;0;7;0;0;9;1;1;2005;5;12;1600;"Jeudi";1;2;1;"quai lestrade";"0.0";0;450
200500026625;0;7;0;0;1;3;1;2005;5;17;1730;"Mardi";1;2;1;"Rue Anne de Beaujeu";"262900.0";4769100;450
200500026626;0;7;0;0;0;2;15;2005;5;25;1230;"Mercredi";1;1;1;"";"0.0";0;450
200500026626;0;5;0;0;0;1;1;2005;5;25;1230;"Mercredi";1;1;1;"";"0.0";0;450
200500026627;0;7;0;0;2;1;1;2005;5;4;800;"Mercredi";1;1;1;"";"228700.0";4779200;450
200500026628;0;7;0;0;2;7;1;2005;5;9;1845;"Lundi";1;2;1;"rue Orléannaise";"230800.0";4781400;450
200500026628;0;2;0;0;2;1;19;2005;5;9;1845;"Lundi";1;2;1;"rue Orléannaise";"230800.0";4781400;450
200500026629;0;1;0;0;2;7;15;2005;5;25;1415;"Mercredi";1;2;1;"Faubourg St Germain";"237000.0";4777000;450
200500026629;0;5;0;0;9;1;1;2005;5;25;1415;"Mercredi";1;2;1;"Faubourg St Germain";"237000.0";4777000;450
200500026630;0;7;0;0;2;3;5;2005;5;8;1415;"Dimanche";1;1;1;"";"287600.0";4802200;450
200500026630;0;7;0;0;2;3;1;2005;5;8;1415;"Dimanche";1;1;1;"";"287600.0";4802200;450
200500026631;0;7;0;0;2;1;21;2005;5;13;1930;"Vendredi";1;2;1;"pont rivière de l'Ouanne";"";NA;450
200500026631;0;7;0;0;2;2;13;2005;5;13;1930;"Vendredi";1;2;1;"pont rivière de l'Ouanne";"";NA;450
200500026632;0;7;0;0;2;1;0;2005;5;30;1330;"Lundi";1;1;1;"";"294500.0";4789300;450
200500026632;0;10;0;0;0;3;1;2005;5;30;1330;"Lundi";1;1;1;"";"294500.0";4789300;450
200500026633;0;5;0;0;2;1;2;2005;5;19;800;"Jeudi";1;1;1;"";"0.0";0;450
200500026633;0;7;0;0;2;3;15;2005;5;19;800;"Jeudi";1;1;1;"";"0.0";0;450
200500026634;0;10;0;0;2;7;15;2005;5;27;2100;"Vendredi";1;1;1;"";"273900.0";4787000;450
200500026634;0;10;0;0;2;1;1;2005;5;27;2100;"Vendredi";1;1;1;"";"273900.0";4787000;450
200500026634;0;10;0;14;0;1;1;2005;5;27;2100;"Vendredi";1;1;1;"";"273900.0";4787000;450
200500026635;0;7;0;0;2;3;1;2005;5;31;1115;"Mardi";1;1;1;"";"233800.0";4825000;450
200500026635;0;15;0;0;2;8;1;2005;5;31;1115;"Mardi";1;1;1;"";"233800.0";4825000;450
200500026636;0;5;0;6;0;1;1;2005;5;15;1615;"Dimanche";1;1;1;"";"233700.0";4816600;450
200500026637;0;7;0;0;2;1;11;2005;5;21;1615;"Samedi";1;2;1;"Rue Duhamel Du Monceau";"0.0";0;450
200500026637;0;7;0;0;2;1;1;2005;5;21;1615;"Samedi";1;2;1;"Rue Duhamel Du Monceau";"0.0";0;450
200500026638;0;5;0;0;2;1;1;2005;5;21;1515;"Samedi";1;2;1;"avenue du 8 Mai";"225000.0";4818000;450
200500026638;0;7;0;0;0;4;1;2005;5;21;1515;"Samedi";1;2;1;"avenue du 8 Mai";"225000.0";4818000;450
200500026639;0;7;0;0;0;4;1;2005;5;23;1930;"Lundi";1;1;1;"";"227000.0";4820000;450
200500026640;0;7;0;0;1;1;13;2005;5;29;1130;"Dimanche";1;1;1;"";"224300.0";4828100;450
200500026641;0;2;0;0;0;7;16;2005;5;7;230;"Samedi";5;1;1;"";"243500.0";4823500;450
200500026642;0;7;0;6;0;3;19;2005;5;9;930;"Lundi";4;2;1;"RUE DE LA PORTE D ONDREV";"0.0";0;450
200500026643;0;5;0;0;0;0;0;2005;5;27;1915;"Vendredi";1;1;1;"";"0.0";0;450
200500026826;0;7;0;3;0;2;0;2005;5;16;1400;"Lundi";1;1;1;"";"0.0";0;450
200500027002;0;7;0;16;0;1;1;2005;5;15;1400;"Dimanche";1;1;1;"";"0.0";0;450
200500027052;0;2;0;1;2;1;1;2005;2;19;2010;"Samedi";5;2;1;"34, NOTRE DAME DE RECOUV";"";NA;450
200500027052;0;2;0;0;2;4;1;2005;2;19;2010;"Samedi";5;2;1;"34, NOTRE DAME DE RECOUV";"";NA;450
200500027053;0;7;0;0;1;1;14;2005;3;4;1920;"Vendredi";5;2;4;"03, BELMONDO (RUE PAUL)";"";NA;450
200500027054;0;7;0;0;1;2;1;2005;3;4;1325;"Vendredi";1;1;4;"01, MENDES FRANCE (AVENU";"";NA;450
200500027055;0;7;0;1;0;2;13;2005;3;6;355;"Dimanche";5;2;1;"01, JOUSSELIN (RUE)";"";NA;450
200500027056;0;7;0;0;2;0;1;2005;3;12;1350;"Samedi";1;2;1;"27, BELLEBAT (RUE)";"";NA;450
200500027057;0;3;0;0;2;2;15;2005;3;11;840;"Vendredi";1;2;1;"123, OLIVET (ROUTE D'OLI";"";NA;450
200500027057;0;7;0;0;2;2;1;2005;3;11;840;"Vendredi";1;2;1;"123, OLIVET (ROUTE D'OLI";"";NA;450
200500027058;0;7;0;0;1;1;1;2005;3;11;1215;"Vendredi";1;2;1;"107, BRISE PAIN (RUE BRI";"";NA;450
200500027059;0;7;0;0;2;1;1;2005;3;12;1807;"Samedi";2;2;1;"195, AYDES (RUES DES)";"";NA;450
200500027059;0;18;10;0;2;1;1;2005;3;12;1807;"Samedi";2;2;1;"195, AYDES (RUES DES)";"";NA;450
200500028775;0;7;0;0;2;3;13;2005;5;1;1152;"Dimanche";1;1;1;"RN60";"";NA;450
200500028775;0;7;0;0;0;3;2;2005;5;1;1152;"Dimanche";1;1;1;"RN60";"";NA;450
200500028775;0;7;0;0;9;1;2;2005;5;1;1152;"Dimanche";1;1;1;"RN60";"";NA;450
200500028776;0;7;0;0;2;8;1;2005;5;27;1200;"Vendredi";1;2;1;"72, COURTIL-CABOT (RUE D";"";NA;450
200500028776;0;7;0;0;2;1;15;2005;5;27;1200;"Vendredi";1;2;1;"72, COURTIL-CABOT (RUE D";"";NA;450
200500028777;0;7;0;0;1;3;1;2005;5;28;1818;"Samedi";1;2;1;"902, VIROY (ROUTE DE)";"";NA;450
200500028778;0;7;0;6;0;1;2;2005;5;31;1215;"Mardi";1;2;1;"1453, BARRES (RUE DES)";"";NA;450
200500028779;0;7;0;14;0;1;1;2005;5;1;540;"Dimanche";2;2;1;"350, SAINT MESMIN (ROUTE";"";NA;450
200500028779;0;7;0;0;2;0;23;2005;5;1;540;"Dimanche";2;2;1;"350, SAINT MESMIN (ROUTE";"";NA;450
200500028780;0;1;0;0;0;1;1;2005;5;3;1045;"Mardi";1;2;1;"70, CARMES (RUE DES";"";NA;450
200500028781;0;7;0;0;2;2;12;2005;5;2;820;"Lundi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500028781;0;5;0;0;2;8;1;2005;5;2;820;"Lundi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200500028782;0;7;0;0;2;7;15;2005;5;8;1340;"Dimanche";1;2;1;"PRESIDENT KENNEDY (AVENU";"";NA;450
200500028782;2;7;0;0;2;1;1;2005;5;8;1340;"Dimanche";1;2;1;"PRESIDENT KENNEDY (AVENU";"";NA;450
200500028783;1;1;0;0;1;1;0;2005;5;4;1355;"Mercredi";1;2;1;"10, GENERAL DE GAULLE (P";"";NA;450
200500028784;0;7;0;0;2;3;2;2005;5;9;1120;"Lundi";1;2;1;"ORMETEAU (RUE DE L')";"";NA;450
200500028784;0;5;0;0;2;3;2;2005;5;9;1120;"Lundi";1;2;1;"ORMETEAU (RUE DE L')";"";NA;450
200500028785;0;2;0;0;2;8;11;2005;5;9;830;"Lundi";1;2;1;"THINAT (PONT RENE)";"";NA;450
200500028785;0;14;0;0;2;0;1;2005;5;9;830;"Lundi";1;2;1;"THINAT (PONT RENE)";"";NA;450
200500028786;0;5;0;0;2;1;1;2005;5;10;940;"Mardi";1;2;1;"SANSONNIERES (RUE DES)";"";NA;450
200500028786;0;7;0;0;2;2;15;2005;5;10;940;"Mardi";1;2;1;"SANSONNIERES (RUE DES)";"";NA;450
200500028787;0;7;0;0;2;0;15;2005;5;9;1330;"Lundi";1;2;1;"CHATEAUDUN (BOULEVARD DE";"";NA;450
200500028787;0;4;0;0;2;0;16;2005;5;9;1330;"Lundi";1;2;1;"CHATEAUDUN (BOULEVARD DE";"";NA;450
200500028788;0;7;0;0;2;0;15;2005;5;11;1520;"Mercredi";1;2;1;"10, GRENAUDIERE (AVENUE";"";NA;450
200500028788;0;5;0;0;2;0;2;2005;5;11;1520;"Mercredi";1;2;1;"10, GRENAUDIERE (AVENUE";"";NA;450
200500028789;0;1;0;0;2;1;19;2005;5;11;2010;"Mercredi";1;2;1;"314, BOURGOGNE (RUE DE)";"";NA;450
200500028789;0;7;0;0;2;3;2;2005;5;11;2010;"Mercredi";1;2;1;"314, BOURGOGNE (RUE DE)";"";NA;450
200500028790;0;7;0;0;1;3;2;2005;5;12;1825;"Jeudi";1;2;1;"21, ROCHEPLATTE (BOULEVA";"";NA;450
200500028791;0;7;0;0;2;5;16;2005;5;12;1615;"Jeudi";1;2;1;"ROUTE NATIONALE 20";"";NA;450
200500028791;0;1;0;0;0;1;1;2005;5;12;1615;"Jeudi";1;2;1;"ROUTE NATIONALE 20";"";NA;450
200500028792;0;7;0;8;0;9;14;2005;5;21;500;"Samedi";3;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
200500028793;0;4;0;0;1;4;2;2005;5;15;1205;"Dimanche";1;2;1;"COUPERIN (RUE FRANCOIS )";"";NA;450
200500028793;0;7;0;0;2;5;15;2005;5;15;1205;"Dimanche";1;2;1;"COUPERIN (RUE FRANCOIS )";"";NA;450
200500028794;1;7;0;0;1;1;0;2005;5;16;2020;"Lundi";1;2;1;"13, MONTESQUIEU (AVENUE)";"";NA;450
200500028795;0;7;0;0;2;3;15;2005;5;18;2135;"Mercredi";2;2;1;"49, OLIVET (ROUTE D'OLIV";"";NA;450
200500028795;0;5;0;0;2;2;17;2005;5;18;2135;"Mercredi";2;2;1;"49, OLIVET (ROUTE D'OLIV";"";NA;450
200500028796;0;5;0;0;2;0;0;2005;5;19;800;"Jeudi";1;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
200500028796;0;7;0;0;2;0;0;2005;5;19;800;"Jeudi";1;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
200500028797;0;15;0;3;0;0;0;2005;5;19;145;"Jeudi";3;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
